trackId,recordingId,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13
27,0,1.53567622729276,0.504393715740157,-10.182508495592,54.7480485228716,0,1.29132608764412,0.432181411080502,-7.16811615604909,42.6715975885766,0,6.06060606060606,10.1010101010101,0
28,0,0.187963249654011,0.360988147653839,1.35199994713917,97.6127619250809,-40.7963194662,0.114102137648486,0.461903296398892,0.312505152857963,84.8412506144645,-30.3255539962229,0,23.6842105263158,9.43396226415094
29,0,0.276678794155186,0.275265845796393,-2.22502838033093,95.9861234512057,0,0.19683355195926,0.162572804571917,-0.673171270029004,30.9456773766148,0,5.90717299578059,8.43881856540084,0
30,0,2.4975244011368,0.482990225210358,116.3996585167,59.2134157276315,-99.5529336447408,2.2444778815666,0.129765718182362,90.3681610909498,37.0736086175943,-69.2817036887905,0,15.8508158508159,0.306748466257669
31,0,3.84422939815332,0.938236146293516,-82.6996378915962,64.8479901398853,-47.4881994259164,3.60574813554529,0.529403567694249,-81.9148665394687,66.6580507783532,-40.2482315614272,0,17.0542635658915,22.7272727272727
32,0,4.04079163795556,1.27681713583459,75.0689041820285,29.5892266436856,-42.6679177140803,3.53374038704558,0.196903355298119,51.9217780586498,20.6613798620078,-33.361254173977,0,12.3711340206186,21.4285714285714
33,0,0.155191668835493,0.316957174852243,-1.05525035181786,88.0324312274319,-102.078714752548,0.13320851089619,0.210070553981857,-0.833859070111827,67.1830042174136,-85.0341482727903,1.00502512562814,8.38323353293413,0
34,0,1.34823134109525,0.200777330298741,-47.6695003644616,81.3359601431795,-105.758729464216,1.13870393055556,0.119248379259259,-28.8459994910881,64.8442729604308,-68.0182582701777,0,18.8888888888889,0
35,0,1.42333024783543,0.169344085788284,-55.9857827958667,82.4602873608211,-117.700399685399,1.28991148288175,0.09791975400126,-75.531995397606,52.6191383911552,-63.0756465219195,0,13.9130434782609,0
36,0,0.230047195115734,0.408080240174151,1.49785772303751,133.606300141991,-50.1731959416327,0.189446940411564,0.322405361338555,0.982614368328248,42.5416610215418,-43.7876453284774,0,16.9811320754717,19.2
37,0,0.665674694085582,0.521069232385741,-4.43724728909316,71.6318154603161,-39.3983962444085,0.526966344404646,0.325036973022405,-2.7758159684261,41.780090108936,-23.5935239680558,6.09137055837564,11.7283950617284,20
38,0,0.571464945682483,0.244820723949472,-4.37469938149159,55.5222980062293,0,0.474039589252681,0.131179031292309,-3.13440270236743,15.1167822905328,0,5.24017467248908,8.29694323144105,0
39,0,5.23386113969326,0.957994076865851,69.8363792298349,59.7333503938808,-57.5509536591545,4.65521213912323,0.189722573964497,71.5344838794326,59.4818597533852,-59.6119829576306,0,17.3076923076923,31.0344827586207
40,0,0.12509302263339,0.293547460497892,0.91348535595011,67.6812066510797,-34.0996321716719,0.08255899,0.404398639455782,0.480650327023881,61.5726703052355,-20.0774068698597,0,23.8095238095238,15.6424581005587
41,0,0.324448102104005,0.084767289430646,23.6233842607526,73.1467814157037,-71.0861772435445,0.20801331175975,0.033594071751239,8.63924810482626,56.1863447755564,-61.4212548015365,0,20.5298013245033,17.1339563862928
42,0,0.313355534429128,0.437381856821911,2.33979824507275,80.4834895520281,-55.0877366721471,0.2707012815,0.1974228125,2.03494969786739,37.5628288827267,-41.4925104814736,0,14.0625,16.9117647058824
43,0,0.349697068351113,0.490353538351697,2.5723742757054,72.7430673396441,-43.7234582226267,0.321228907205268,0.564316504161712,2.6041427557233,66.5447724113289,-24.9334858665685,0,24.1379310344828,4.65116279069768
44,0,0.295692898747772,0.375194369662842,2.25421401878458,108.109369862323,-37.6874098148762,0.249107844397189,0.282315555555555,1.84142406405669,35.0183727034121,-33.2893807833841,0,15.2777777777778,20.5882352941176
45,0,9.50308505863894,1.6916482851258,-4318.86938851608,48.9611171123044,-60.1867335796848,8.66041510227166,0.584844563689046,3577.65462283799,44.6326623070717,-55.7354437838127,0,23.2227488151659,23.8805970149254
46,0,4.79786810904756,1.17298927371652,99.3050114808734,49.5649829276924,-46.7135622197618,4.26272938008832,0.31738111915734,89.1975575925615,40.876640929317,-45.8451371086925,0,15.2073732718894,30.1801801801802
47,0,0.41216570100918,0.934994420059196,3.15660495236155,58.6236031929869,-46.3479218777245,0.262390314869207,0.822675017301038,0.374201435190392,53.3296720061022,-42.5830113301461,0,23.5294117647059,25.2873563218391
48,0,0.448927358063253,0.362008991860107,4.22799492846861,87.5950764490486,-39.2719150764742,0.366910847579864,0.168738173381621,3.11772120132342,57.134078364195,-21.8298747250646,0,9.57446808510638,13.7254901960784
49,0,0.23878025352979,0.302607826637764,-1.79595852058537,124.70654627252,0,0.219995607788538,0.16816716201552,-1.74154879792327,35.2349618225836,0,0.904977375565611,8.5972850678733,0
50,0,0.307244549660139,0.44726945699937,-1.78169768181724,101.873474278869,-38.9439767019917,0.264103843598615,0.260949056122449,-1.558345455243,36.8700851900393,-22.3718653097152,1.76470588235294,10.7142857142857,20
51,0,3.85740240819597,0.95839200300511,-73.4267802193884,63.7678988919654,-79.6159115331085,3.61097968746061,0.463486535700143,-81.7673465673025,61.4010224894705,-90.4253909754966,0,20.746887966805,27.8846153846154
52,0,0.307546100148487,0.459711495463774,2.11349756901292,86.4082844004569,-67.5187576070006,0.253193942960614,0.502411238293444,1.40962577760205,79.3346560445885,-65.294915478514,0,25.8064516129032,17.8343949044586
53,0,0.168273214571654,0.198928682433326,-2.50142566741598,126.26708037269,-72.0054010554666,0.122394242777979,0.167248320510415,-1.39427151259738,83.9671138186547,-53.8059531924562,4.02930402930403,13.013698630137,15.748031496063
54,0,0.280448790261785,0.255207397986245,2.25411323328601,69.1329831894984,-25.0522844828972,0.238649901249641,0.347397777777778,1.91344859797256,62.343010088532,-10.5787087769485,0,23.8095238095238,14.4186046511628
55,0,1.53259834076132,0.361491849182777,-8.20593610740843,28.5023938581713,0,1.33430855531665,0.270426778368291,-7.54195716345257,13.0835226327256,0,0,5.73248407643312,0
56,0,4.3744608854443,1.02971576967265,145.485815621668,92.8973141135072,-90.3770418746598,3.64994488459909,0.461933061692911,100.265974166655,79.7986963190184,-55.6360128556545,4.14878397711016,14.4694533762058,8.76288659793814
57,0,1.71330931766264,0.150613929056924,-90.0600658857158,45.8863020337399,-50.6896359859891,1.53405434328256,0.10356176265435,-86.4476834498593,36.7906737527859,-38.7781926811053,0,13.5922330097087,16.6666666666667
58,0,3.64311706962115,1.12777104319316,-74.9250019835477,30.6270699640665,-41.4318648908792,3.33797602985116,0.233453460056372,-79.9407800572195,16.9158212985938,-26.1154693441324,0,10.3321033210332,19.8198198198198
59,0,0.455935758718119,0.377452963984229,-3.10403790497659,133.663085897089,-75.986732599075,0.395076897,0.453345306971904,-2.74114748820548,93.7190993938916,-67.292272061876,0,19.3548387096774,21.7391304347826
60,0,0.409411442374905,0.376015829797749,-2.79643976004728,142.06221842562,-58.5791765714218,0.371481276345456,0.285934363888889,-2.91759244212168,43.3956825315483,-48.293427678034,0,12.5,21.9512195121951
61,0,3.77797278796659,0.870331677973173,-112.036047981415,33.7612954256759,-55.5662019439489,3.39641493801775,0.221963553111374,-89.8574987168704,13.4486260285921,-39.328667812094,0,4.95626822157434,20.9039548022599
62,0,0.18701286133162,0.240576390410738,-1.44976826646847,89.9527685789323,-41.7555060178134,0.152805521633836,0.143976939184674,-1.0441740349368,44.5355379492479,-26.0696471880291,3.49344978165939,7.96019900497512,17.8571428571429
63,0,0.353756362910034,0.395165258677872,-2.54973258468542,148.142235276803,-67.3298829852185,0.29704913310851,0.40593514309866,-2.09375432206906,96.0177730264257,-56.9135163127913,0,16.4835164835165,14.7540983606557
64,0,3.96413330351891,1.45120789900767,151.078258058633,56.6752454237225,-51.8313495833288,3.54648652266808,0.468910016147636,100.366346685885,24.3956132642264,-43.5737922324965,1.24069478908189,12.9411764705882,21.6216216216216
65,0,0.193709553010639,0.412797719429852,-1.19579180921264,90.4741425144122,-47.5479186381536,0.112576475063395,0.251976226322608,-0.32988044557381,31.1620799279584,-38.8555606829719,5.4945054945055,10.0591715976331,23.0769230769231
66,0,2.2163347656273,0.327457412577707,-99.8327302259571,50.7287641762159,0,1.9913148393475,0.281685988277664,-100.384447965455,60.4077826366443,0,0,12.6050420168067,0
67,0,4.50589560732343,1.87464459074506,-79.872448700025,44.3658366460288,-40.0260303425137,4.01732713587566,0.637076454784935,-74.9658674530805,36.1458649771851,-31.2140626025945,0,19.2825112107623,21.505376344086
68,0,0.134176217651621,0.24831664606263,-0.910115623250675,68.7363254232915,0,0.081525081899585,0.154037636438642,-0.309628902946216,36.124459587599,0,3.94088669950739,6.89655172413793,0
69,0,0.364416758276414,0.747017854411831,2.80191971371179,58.014402311319,-125.334405230511,0.242390552249135,0.452783988919668,1.29483200544618,50.7149687065369,-33.7415979329306,0,26.3157894736842,0
70,0,0.298883406923132,0.402967144283752,1.99134834274255,66.0715553952583,-20.7242831273177,0.250251341485865,0.5032345,1.57243017385487,59.5817891572042,-13.3278931503655,0,25,9.14285714285714
71,0,0.268432549978575,0.43561363504539,-1.59895925127468,95.3928869302987,0,0.202558171428572,0.271126167510204,-1.08773282395331,23.5981119748655,0,4,10.8571428571429,0
72,0,0.282172922098567,0.382290186749902,2.10403856679874,125.098498687205,-52.7947348269453,0.253721207017883,0.451900158730159,2.11034278686001,88.8281971516065,-32.669740565571,0,21.4285714285714,11.1801242236025
73,0,4.09153137857241,0.960707392293787,-61.5411734924781,26.6197019793683,-47.9237078306707,3.68763260358655,0.203485778845211,-68.7767821484909,16.246381186201,-42.2002283974115,0,12.3762376237624,23.1884057971014
74,0,0.22383053496079,0.518762680793067,1.7268554091641,144.437342563659,-109.656373721121,0.161102777777778,0.397283151010702,0.89025353882985,89.3424279941134,-85.0454937820346,0,18.9655172413793,0
75,0,0.321809651919987,0.211474393032392,-2.28560336699333,53.7779904792438,0,0.26994031111111,0.110483401360544,-1.74634351922393,15.4781418817794,0,2.85714285714286,6.66666666666667,0
76,0,3.09529559555404,0.866065609249125,-108.979842223112,62.6624984511314,-66.0821479806445,2.78704961515372,0.42625593769726,-90.635602234496,55.6601866868024,-53.1389305175813,0,22.1910112359551,18.3520599250936
77,0,0.249463320441837,0.241944995218143,-2.04918730675424,71.8439154044221,-37.959002773627,0.181824372472469,0.178964733884298,-0.340949446088699,47.5901144974653,-27.8840025493945,1.67364016736402,9.09090909090909,21.0526315789474
78,0,0.189116174509637,0.449519772510272,1.36765065942084,103.577118601059,-115.083363107284,0.162827698795485,0.418343673469388,1.04719490196794,95.5631568784309,-68.3995734383331,0,25,0
79,0,0.369011833991576,0.2309177658484,-3.21741368289248,84.7093382701066,-49.8394888167316,0.322113299310382,0.122672595823939,-2.37198541810993,43.0670047885241,-30.7974939940647,5.70342205323194,13.3663366336634,19.672131147541
80,0,0.678893678997724,0.47539901440405,-3.97557574799707,54.0056888855308,-29.7869738944004,0.551384361817201,0.2927320671875,-2.85105823338202,20.5909356481095,-13.1679650129835,5.23255813953488,10.625,16.6666666666667
81,0,4.86099763881188,1.32855067804013,-109.184112273433,36.2102327289804,-54.8920818855773,4.46259418469388,0.383424899573497,-92.9655173453186,30.1796730288352,-40.8640301142142,0,8.80281690140845,22.0588235294118
82,0,2.43043240374472,0.50659796485103,-16.4003994134826,37.8087725193202,0,2.0409056215077,0.444447720321537,-12.9845333344056,31.1620362072056,0,2.97029702970297,22.2772277227723,0
83,0,0.398209159943162,0.462842307173596,-73.8688012761079,119.536001846623,-114.039218543241,0.342839017607577,0.400644847450572,-59.2337192023989,88.331090481947,-43.2308653112206,2.53164556962025,21.2903225806452,0
84,0,0.387523208776307,0.337218232173859,-75.0096386632384,139.979871980772,-111.342909411849,0.338667232620321,0.224554282573147,-69.4137538990759,76.9831483764899,-58.6403226353069,0.802139037433155,13.677811550152,0
85,0,4.25304166263486,1.49847464270475,-108.645130152564,31.0485570247812,-52.7935161953072,3.80996619574653,0.307137345953396,-87.9085520948602,16.722532999792,-39.1469305307533,0,9.36555891238671,18.1208053691275
86,0,3.65335133815687,1.68195895139374,127.467460202898,45.8720707830741,-43.1125705620136,3.29461321926278,0.417992708238507,94.0503974855604,25.1755565516211,-31.6952453618183,0,15.3846153846154,20.6611570247934
87,0,0.222136402996827,0.326894325060885,-1.48499044705851,105.800520137555,0,0.171782054892358,0.186586994184267,-0.983804551106754,29.2910357310235,0,3.53535353535353,9.09090909090909,0
88,0,0.328650758122769,0.375891827407793,-2.09771187038346,143.955825084495,-53.8000443718556,0.249334274279761,0.33690764375,-1.04365600891914,55.9464694834757,-51.3170869136498,4.71204188481675,15,26.1261261261261
89,0,4.44180326546976,0.965543779627363,-76.3800087526075,48.9572486437224,-79.7659169740302,4.16751584084962,0.391750659371319,-85.7334570952482,39.7824788651987,-75.7964047123914,0,17.3228346456693,20.2898550724638
90,0,1.5340591747653,0.993033189408679,17.796326566629,50.9219438171337,-67.9783533790703,1.34931764111892,0.425533918798334,15.1031913373669,45.801496863308,-52.6060479156852,0,14.0243902439024,13.4078212290503
91,0,0.521559317247943,0.677643341939546,3.10023665555436,94.3228500139857,-22.8694644490253,0.4370308171875,0.468681772853186,2.40753656142384,59.2765285402722,-4.09194322772871,0,19.2982456140351,10.6796116504854
92,0,5.05557559773362,1.54368388890115,91.5287346485751,57.7410732785583,-34.247383184558,4.45419233057091,0.574900374857142,71.5314133958522,56.9432498215691,-20.7661631288086,0,24,16.1616161616162
93,0,4.62526657035703,1.31181660193633,-73.6077934663867,42.5496774338303,-45.3934433828065,4.31197889675892,0.449612515702479,-79.2614627549011,30.5243606179483,-36.4580672703495,0,28.1818181818182,21.9512195121951
94,0,0.429405860411005,0.329628031899164,-2.93783506988206,72.3368521131656,-26.1142483630609,0.341679360846977,0.2261048033241,-1.60831920360986,52.3981330355353,-11.9805222063639,5.44554455445545,7.89473684210526,16.6666666666667
95,0,0.644166630127732,0.50495528478004,-3.76679662887411,153.580112792549,-62.6122871400292,0.561945186587344,0.44039397510048,-3.26065241963042,81.750731583677,-56.1340836799609,0,14.8514851485149,18.3098591549296
96,0,0.373422882047789,0.162379096864116,7.85328397524556,115.915182651081,-70.3553458830348,0.312505884694831,0.128126588670987,5.86646175651054,86.2509992006395,-64.2233306755178,0,23.8532110091743,21.5328467153285
97,0,0.389935136002017,0.329212627997546,-2.5486282516772,146.842554869622,0,0.353536269290864,0.189034821962117,-2.43422441149491,20.1464898305435,0,0,8.90052356020942,0
98,0,0.386301383634595,0.102277773429913,-47.5804696842945,162.777934113767,-138.554879618378,0.353393337954428,0.055673081160144,-47.4290745704334,58.2133656614639,-57.0658930791546,0.058377116170461,8.87096774193548,0
99,0,0.110444111832093,0.156833624204039,-1.44118154150728,92.2967018838383,-111.910096605174,0.08023698924992,0.067493827585821,-0.755818389493022,68.7303121978605,-76.1391319084034,5.17241379310345,11.0367892976589,0
100,0,0.340175462478058,0.318466165330851,-2.15997043396052,86.7675660371248,0,0.256061577783379,0.192258232972201,-1.23353987626378,21.8356799144537,0,5.82010582010582,9.52380952380952,0
101,0,0.846509492431069,1.28688765704846,6.07198115736474,135.40129639885,-167.445917417331,0.502525311056649,0.434394323223178,0.901575144385073,96.4502054475368,-51.1882420706442,0,21.2765957446808,0
102,0,0.337948562974818,0.445834276782363,-2.08958329187742,128.122515459576,-55.1681179311934,0.301269678782756,0.294420291970803,-2.11980779683165,27.969673673886,-46.081929774479,0,11.6788321167883,20
103,0,4.77867381696233,1.08861892169512,-82.6300057555016,53.4926777195538,-37.83154331781,4.47268956584022,0.503541236623068,-83.7099779877014,31.7853138448937,-25.2248061805257,0,17.6724137931034,14.2857142857143
104,0,4.50769523009481,1.27165365408293,-92.4917572583426,64.3078987121799,-43.4885675103097,4.11854631792658,0.772405305747644,-86.6467500431201,58.4331975819614,-27.0173745173745,0,24.2424242424242,14.2857142857143
105,0,6.36874417093023,1.05504389004209,64.8097229807105,53.1537929056691,-52.1270122475122,5.70095941496598,0.19252906875,67.3308689101327,21.5211225520082,-39.5805896421467,0,10,15.3846153846154
106,0,0.542793792502745,0.486681956745644,3.5857867109064,65.0780154129509,-36.393269009811,0.458078177083334,0.184816398559424,2.76874410565321,47.3927512218215,-20.769835187754,0,7.56302521008403,17.8082191780822
107,0,5.06965805794739,1.58429784932101,-112.748553686825,39.9967637979058,-49.9698050832299,4.45353584319527,0.591684553099017,-88.2648049222693,27.8513858696752,-41.108620967309,0,11.9047619047619,21.9512195121951
108,0,5.62690195078943,1.23851303415091,85.5248006724938,46.065522167434,-55.1973488093664,4.97260026738504,0.3401216,93.3611334430505,43.0020229426195,-44.7396448418017,0,22.2222222222222,19.8895027624309
109,0,3.86775572011195,0.998163667160182,-109.011417906328,62.4271316731113,-81.4194078475359,3.45336479210787,0.548294820423851,-86.9492125711031,58.3046289113008,-55.4902849727017,0,19.5046439628483,12.7659574468085
110,0,0.210850133963812,0.416254075613437,1.31490881825076,73.6188549277104,-42.2791244199889,0.166744946189164,0.4833678125,0.903077029280192,68.6262350448509,-28.7496134419132,0,25,17.7304964539007
111,0,0.430096579232237,0.297291600054926,-3.06603915455223,69.6631376862538,0,0.337235406212799,0.176965944161183,-2.11861307502005,10.4999398025524,0,5.2132701421801,9.47867298578199,0
112,0,4.52020660608284,0.910388331285982,71.6523530632412,33.538581963143,-44.8388392998148,3.99029359872611,0.161794218249283,66.9931651005365,24.3435167678376,-36.4609357676103,0,21.4285714285714,18.75
113,0,0.151001826387222,0.400190363393,1.05021522718591,66.4674681589214,-49.9990725545012,0.114168404397744,0.421629659863946,0.667874511299705,60.5191804559818,-39.2050250269899,0,23.8095238095238,19.8529411764706
114,0,0.183861743435994,0.382765621764305,1.31388214229103,60.8911906873461,-83.6700546010083,0.126708071005918,0.389437777777778,0.225872101457846,52.9535948750529,-30.306065121278,0,22.2222222222222,0.564971751412429
115,0,0.396112255097004,0.383402727588087,2.9745949233668,88.3559797462269,-51.4407516124733,0.355349776085663,0.172934896030246,2.80065663388616,28.5909795930781,-29.1184958903647,0,10.8695652173913,16.8141592920354
116,0,3.37917919823256,1.02368971322225,-94.8921179232863,51.1228799680863,-95.3506766732843,3.06364667195748,0.424661061889104,-80.5600002233969,37.749927065058,-49.5622403309499,0,10.4026845637584,3.82775119617225
117,0,0.57076518966199,0.811096479969482,2.70382907950487,104.246818432921,-62.6963771356024,0.437284622448979,0.688534924554184,1.64832657496798,75.7219847483688,-64.4208653878837,0,20.3703703703704,26.7441860465116
118,0,2.87279110936868,0.725127347707788,-72.0808753688843,46.7377664707875,-81.1737889976413,2.49367165685831,0.096008760330579,-67.833233128863,36.4180883407573,-66.2300118537872,0,18.1818181818182,10.5263157894737
119,0,1.68385721765554,0.853914363824572,-10.1024060842924,31.8002251159262,-31.8733183453399,1.43230416,0.257983004663923,-7.78835016425446,3.57169500376397,-13.5484621756125,4.57142857142857,10.3703703703704,17.5
120,0,0.190880110925075,0.429885657390694,1.23652592386942,60.7346582551984,-121.661849495361,0.135875340866053,0.446145761772853,0.705460251504745,53.5079578673843,-56.0734411925105,0,26.3157894736842,0
121,0,0.886143670723635,0.365619908608462,-5.56666391258125,58.5019280483894,0,0.759264967048214,0.222834057694531,-4.84877557162656,19.3050659954406,0,3.76344086021505,10.2150537634409,0
122,0,0.37806959398087,0.303137144746692,-2.59009625211746,65.8509113859316,0,0.28181549758548,0.188251597466573,-1.16251285620786,18.0623423582884,0,6.40394088669951,9.35960591133005,0
123,0,0.389640885841907,0.359462683467431,-2.86360888377791,162.556764349959,-72.3278604428321,0.345667199558283,0.287966756213018,-2.98143289146248,62.3632801871905,-64.2134984971309,0,13.0769230769231,16.0919540229885
124,0,4.64048306381057,1.30461713770453,-67.9634545367802,40.1128604238795,-48.1821728822304,4.30451499847934,0.411684202480041,-76.9069506708679,23.757331157958,-39.1026033690659,0,23.6453201970443,20.8333333333333
125,0,0.999417093493044,0.464400249153541,-6.46045343470942,96.9592198194984,-49.7481435229554,0.904374726315789,0.41611060356653,-6.45916945614507,56.3993773578787,-45.7014637583991,0,18.5185185185185,22.0588235294118
126,0,0.806377601826162,1.25909354823765,5.01300179836335,76.2386349346931,-152.492220284602,0.502456772992285,0.513097455621302,0.483944966046214,69.8995397666573,-52.5339465438087,0,23.0769230769231,0
127,0,4.40203173095299,0.701001602977938,-62.4455543811598,41.0917739436089,-51.1782651470455,4.04762093984737,0.27236301035503,-73.3421083358171,31.825863138784,-42.778533182642,0,7.21153846153846,22
128,0,0.116528482457228,0.39292594461808,0.731237778014605,58.968532053997,-73.5182011969498,0.089671775356515,0.432175625,0.478132395860639,49.3745000255306,-62.542466465296,0,25,18.3098591549296
129,0,4.96577017896725,1.09479692314678,84.6660968268717,67.9041137055901,-56.5239794002505,4.44254323447583,0.682063122314049,78.5163334179683,65.2319861401953,-34.9525944980025,0,30,12.6582278481013
130,0,1.78939117308751,0.494752586021842,94.1965549260541,88.8488878202022,-44.5049456142555,1.601987905589,0.274674646044021,94.0583271134453,72.2175169725079,-14.2616699419169,0,24.390243902439,15.625
131,0,0.54210130581846,0.360060628945492,4.25500472128676,60.1043576390061,-59.406482768566,0.489682427910289,0.367730865051903,3.94126188441691,51.6960464572238,-55.6252667200731,0,23.5294117647059,22.5641025641026
132,0,0.352238508180899,0.267539462979539,5.04707007057043,68.0234202472552,-51.001635499573,0.303280285139114,0.199348750210828,3.96140489212795,57.4663051173477,-46.8135666450637,0,28.5714285714286,16.5745856353591
133,0,5.3034537766146,1.07786809777777,66.9646345739572,36.6120719125808,-65.1432538139885,4.62068629188233,0.150073511111111,64.3238077784032,22.3297434125109,-58.4998768539702,0,4,15.8227848101266
134,0,0.184804471631789,0.312687201397574,1.38122235629138,124.257256274186,-54.6278024628527,0.134006615994545,0.253969824357672,0.844208941433353,35.8917795482307,-34.9933854367019,0,14.4578313253012,15.5172413793103
135,0,3.22902638975532,0.6536975326083,-57.0472109466243,64.509052431186,-57.2544663097349,2.74054807365924,0.337987182106725,-56.1948219610728,61.8433410556634,-52.8997043438708,0,22.887323943662,22.4489795918367
136,0,4.27219565247348,0.84457531109626,-66.7646836020351,45.4279902770631,-78.3740082967307,3.94204892777937,0.38503029020696,-79.6647227610484,32.3756211237562,-70.8470483153316,0,0,9.1743119266055
137,0,0.423727293091135,0.19975962486979,-54.8914914329882,187.867993634856,-202.669006421025,0.311816395354838,0.094873020852297,-26.7866619161657,73.3565050638221,-58.113476622186,6.7741935483871,8.48656294200849,0
